Date,City,Country,Cause of Death
7/23/2016,Tamaulipas -  Mexico,Mexico,Veh. Accid-Auto
7/28/2016,Jalisco -  Mexico,Mexico,Veh. Accid-Auto
7/28/2016,Sonora -  Mexico,Mexico,Veh. Accid-Pedestr.
7/29/2016,Baja California -  Mexico,Mexico,Homicide
7/29/2016,Baja California -  Mexico,Mexico,Veh. Accid-Auto
7/29/2016,Puebla -  Mexico,Mexico,Veh. Accid-Pedestr.
7/30/2016,Veracruz -  Mexico,Mexico,Other Accident
8/1/2016,Jalisco -  Mexico,Mexico,Other Accident
8/1/2016,Jalisco -  Mexico,Mexico,Other Accident
8/3/2016,Tamaulipas -  Mexico,Mexico,Drowning
8/4/2016,Baja California -  Mexico,Mexico,Drowning
8/4/2016,Quintana Roo -  Mexico,Mexico,Veh. Accid-Pedestr.
8/5/2016,Baja California Sur -  Mexico,Mexico,Drowning
8/7/2016,Sonora -  Mexico,Mexico,Homicide
8/7/2016,Sonora -  Mexico,Mexico,Veh. Accid-Pedestr.
8/7/2016,Sonora -  Mexico,Mexico,Homicide
8/8/2016,Tamaulipas -  Mexico,Mexico,Homicide
8/14/2016,Sonora -  Mexico,Mexico,Drowning
8/20/2016,Chihuahua -  Mexico,Mexico,Homicide
8/23/2016,Quintana Roo -  Mexico,Mexico,Veh. Accid-Motorcy.
8/24/2016,Quintana Roo -  Mexico,Mexico,Drowning
8/25/2016,Baja California -  Mexico,Mexico,Veh. Accid-Pedestr.
8/26/2016,Chihuahua - Chihuahua,Mexico,Drug-Related
8/28/2016,Baja California -  Mexico,Mexico,Veh. Accid-Auto
8/30/2016,Baja California -  Mexico,Mexico,Drug-Related
9/2/2016,Nayarit -  Mexico,Mexico,Maritime Accident
9/2/2016,Quintana Roo -  Mexico,Mexico,Other Accident
9/3/2016,Jalisco -  Mexico,Mexico,Homicide
9/4/2016,Baja California Sur -  Mexico,Mexico,Other Accident
9/5/2016,Baja California -  Mexico,Mexico,Suicide
9/6/2016,San Luis Potosi -  Mexico,Mexico,Veh. Accid-Pedestr.
9/7/2016,Jalisco -  Mexico,Mexico,Suicide
9/8/2016,Baja California -  Mexico,Mexico,Homicide
9/10/2016,Chihuahua - Chihuahua,Mexico,Suicide
9/10/2016,Nuevo Leon -  Mexico,Mexico,Suicide
9/13/2016,Nuevo Leon -  Mexico,Mexico,Veh. Accid-Auto
9/14/2016,Nuevo Leon -  Mexico,Mexico,Homicide
9/18/2016,Nayarit -  Mexico,Mexico,Homicide
9/24/2016,Chihuahua - Chihuahua,Mexico,Veh. Accid-Auto
9/24/2016,Jalisco -  Mexico,Mexico,Homicide
9/28/2016,Sonora -  Mexico,Mexico,Drowning
10/1/2016,Baja California -  Mexico,Mexico,Veh. Accid-Auto
10/2/2016,Chihuahua - Chihuahua,Mexico,Homicide
10/5/2016,Colima -  Mexico,Mexico,Veh. Accid-Auto
10/6/2016,Chihuahua -  Mexico,Mexico,Homicide
10/7/2016,Baja California -  Mexico,Mexico,Suicide
10/7/2016,Sonora -  Mexico,Mexico,Veh. Accid-Auto
10/9/2016,Baja California -  Mexico,Mexico,Homicide
10/9/2016,Baja California -  Mexico,Mexico,Veh. Accid-Auto
10/11/2016,Chihuahua -  Mexico,Mexico,Homicide
10/12/2016,Baja California -  Mexico,Mexico,Homicide
10/12/2016,Chihuahua -  Mexico,Mexico,Homicide
10/15/2016,Baja California -  Mexico,Mexico,Veh. Accid-Motorcy.
10/16/2016,Sinaloa -  Mexico,Mexico,Maritime Accident
10/18/2016,Baja California -  Mexico,Mexico,Other Accident
10/18/2016,Chihuahua -  Mexico,Mexico,Homicide
10/27/2016,Sinaloa -  Mexico,Mexico,Homicide
10/28/2016,Chihuahua -  Mexico,Mexico,Homicide
10/30/2016,Baja California -  Mexico,Mexico,Suicide
11/2/2016,Chihuahua -  Mexico,Mexico,Homicide
11/4/2016,Chihuahua - Chihuahua,Mexico,Veh. Accid-Auto
11/4/2016,Sonora -  Mexico,Mexico,Drowning
11/6/2016,Baja California -  Mexico,Mexico,Homicide
11/7/2016,Quintana Roo -  Mexico,Mexico,Other Accident
11/8/2016,Quintana Roo -  Mexico,Mexico,Drowning
11/9/2016,Baja California -  Mexico,Mexico,Homicide
11/12/2016,Baja California -  Mexico,Mexico,Drug-Related
11/13/2016,Baja California -  Mexico,Mexico,Veh. Accid-Auto
11/14/2016,Merida -  Mexico,Mexico,Suicide
11/15/2016,Sonora -  Mexico,Mexico,Other Accident
11/17/2016,Baja California -  Mexico,Mexico,Drug-Related
11/17/2016,Baja California -  Mexico,Mexico,Homicide
11/17/2016,Quintana Roo -  Mexico,Mexico,Drowning
11/17/2016,Sinaloa -  Mexico,Mexico,Homicide
11/18/2016,Chihuahua -  Mexico,Mexico,Veh. Accid-Auto
11/19/2016,Baja California -  Mexico,Mexico,Homicide
11/19/2016,Sonora -  Mexico,Mexico,Veh. Accid-Auto
11/20/2016,Guerrero -  Mexico,Mexico,Other Accident
11/20/2016,Nayarit -  Mexico,Mexico,Drowning
11/23/2016,State of Mexico -  Mexico,Mexico,Homicide
11/26/2016,Quintana Roo -  Mexico,Mexico,Drowning
11/27/2016,Chihuahua -  Mexico,Mexico,Homicide
11/28/2016,Baja California -  Mexico,Mexico,Homicide
12/1/2016,Durango -  Durango,Mexico,Other Accident
12/3/2016,Baja California -  Mexico,Mexico,Veh. Accid-Auto
12/3/2016,Jalisco -  Mexico,Mexico,Maritime Accident
12/4/2016,Chihuahua -  Mexico,Mexico,Other Accident
12/4/2016,Sinaloa -  Mexico,Mexico,Veh. Accid-Auto
12/11/2016,San Salvador -  Mexico ,Mexico,Suicide
12/12/2016,Baja California -  Mexico,Mexico,Homicide
12/16/2016,Baja California -  Mexico,Mexico,Homicide
12/16/2016,Jalisco -  Mexico,Mexico,Veh. Accid-Auto
12/18/2016,Quintana Roo -  Mexico,Mexico,Drowning
12/21/2016,Colima -  Mexico,Mexico,Homicide
12/25/2016,Quintana Roo -  Mexico,Mexico,Drowning
12/26/2016,Guanajuato -  Mexico,Mexico,Other Accident
12/27/2016,Chihuahua -  Mexico,Mexico,Homicide
12/28/2016,Chihuahua -  Mexico,Mexico,Veh. Accid-Auto
12/29/2016,Baja California Sur -  Mexico,Mexico,Veh. Accid-Auto
12/29/2016,Baja California Sur -  Mexico,Mexico,Veh. Accid-Auto
12/29/2016,Nayarit -  Mexico,Mexico,Suicide
12/30/2016,Quintana Roo -  Mexico,Mexico,Suicide
12/31/2016,San Felipe -  Baja California,Mexico,Homicide
1/1/2017,Nayarit,Mexico,Veh. Accid-Auto
1/2/2017,Guanajuato,Mexico,Homicide
1/2/2017,Guanajuato,Mexico,Homicide
1/2/2017,Nogales -  Sonora -  Mexico,Mexico,Veh. Accid-Pedestr.
1/3/2017,Guadalajara -  Jalisco,Mexico,Homicide
1/3/2017,Guanajuato,Mexico,Homicide
1/4/2017,Ciudad Juarez -  Chihuahua,Mexico,Homicide
1/4/2017,Ciudad Juarez - Chihuahua,Mexico,Other Accident
1/4/2017,Ciudad Juarez - Chihuahua,Mexico,Suicide
1/4/2017,Guanajuato,Mexico,Other Accident
1/6/2017,Guadalajara - Jalisco,Mexico,Other Accident
1/10/2017,Monterrey -  Nuevo Leon,Mexico,Veh. Accid-Auto
1/11/2017,Nayarit,Mexico,Suicide
1/12/2017,Puerto Vallarta -  Jalisco,Mexico,Drowning
1/14/2017,Zacatecas -  Mexico,Mexico,Veh. Accid-Auto
1/16/2017,Playa Del Carmen -  Quintana Roo,Mexico,Homicide
1/17/2017,Ciudad Juarez -  Chihuahua,Mexico,Homicide
1/18/2017,Ciudad Juarez -  Chihuahua,Mexico,Homicide
1/19/2017,Ciudad Juarez -  Chihuahua,Mexico,Homicide
1/20/2017,Tijuana -  Baja California,Mexico,Veh. Accid-Auto
1/21/2017,Jalisco,Mexico,Veh. Accid-Auto
1/22/2017,Merida -  Yucatan,Mexico,Suicide
1/23/2017,Zacatecas,Mexico,Homicide
1/25/2017,Baja California,Mexico,Veh. Accid-Auto
1/25/2017,Cancun -  Quintana Roo,Mexico,Veh. Accid-Auto
1/25/2017,Playa Del Carmen -  Quintana Roo,Mexico,Veh. Accid-Auto
1/27/2017,Reynosa -  Tamaulipas,Mexico,Homicide
1/29/2017,Nayarit,Mexico,Homicide
2/3/2017,Ciudad Juarez -  Chihuahua,Mexico,Homicide
2/4/2017,Ciudad Juarez -  Chihuahua,Mexico,Homicide
2/4/2017,Nogales -  Sonora,Mexico,Homicide
2/6/2017,Cancun -  Quintana Roo,Mexico,Drowning
2/8/2017,Guanajuato,Mexico,Suicide
2/9/2017,Acapulco -  Guerrero,Mexico,Homicide
2/10/2017,Jalisco,Mexico,Homicide
2/10/2017,Nayarit,Mexico,Other Accident
2/11/2017,Cancun -  Quintana Roo,Mexico,Drowning
2/11/2017,Nogales -  Sonora,Mexico,Homicide
2/13/2017,Durango,Mexico,Veh. Accid-Auto
2/13/2017,Jalisco,Mexico,Veh. Accid-Pedestr.
2/14/2017,Nayarit,Mexico,Veh. Accid-Auto
2/19/2017,Cozumel -  Quintana Roo,Mexico,Other Accident
2/20/2017,Tijuana -  Baja California,Mexico,Homicide
2/21/2017,Sinaloa,Mexico,Veh. Accid-Pedestr.
2/21/2017,Sinaloa,Mexico,Veh. Accid-Pedestr.
2/22/2017,Punta Pelicano -  Quintana Roo,Mexico,Drowning
2/23/2017,Playa Del Carmen -  Quintana Roo,Mexico,Other Accident
2/24/2017,Culiacan -  Sinaloa,Mexico,Homicide
2/24/2017,Nayarit,Mexico,Homicide
2/25/2017,Mexicali -  Baja California,Mexico,Homicide
2/25/2017,Nuevo Leon,Mexico,Veh. Accid-Auto
2/27/2017,Guerrero,Mexico,Other Accident
2/28/2017,Ciudad Juarez -  Chihuahua,Mexico,Homicide
3/1/2017,Puerto Vallarta -  Jalisco,Mexico,Other Accident
3/4/2017,Guanajuato,Mexico,Homicide
3/6/2017,Michoacan,Mexico,Veh. Accid-Auto
3/6/2017,Michoacan,Mexico,Veh. Accid-Auto
3/7/2017,Akumal -  Quintana Roo,Mexico,Drowning
3/7/2017,Yautepec -  Oaxaca,Mexico,Veh. Accid-Auto
3/9/2017,Puerto Vallarta -  Jalisco,Mexico,Other Accident
3/11/2017,Tijuana -  Baja California,Mexico,Homicide
3/12/2017,Nuevo Leon,Mexico,Other Accident
3/14/2017,Chiapa De Corso -  Chiapas,Mexico,Maritime Accident
3/18/2017,Puerto Penasco -  Sonora,Mexico,Veh. Accid-Auto
3/22/2017,Ciudad Juarez -  Chihuahua,Mexico,Homicide
3/22/2017,Hermosillo -  Sonora,Mexico,Veh. Accid-Auto
3/23/2017,Fronteras -  Sonora,Mexico,Veh. Accid-Motorcy.
3/26/2017,Cancun -  Quintana Roo,Mexico,Drowning
3/26/2017,Tijuana -  Baja California,Mexico,Homicide
3/28/2017,Pochutla -  Oaxaca,Mexico,Homicide
3/29/2017,Tijuana -  Baja California,Mexico,Homicide
3/31/2017,Ciudad Juarez,Mexico,Veh. Accid-Auto
4/2/2017,Hermosillo -  Sonora,Mexico,Homicide
4/3/2017,Cozumel -  Quintana Roo,Mexico,Drowning
4/5/2017,Tijuana -  Baja California,Mexico,Suicide
4/7/2017,Baja California Norte,Mexico,Veh. Accid-Auto
4/7/2017,Baja California Norte,Mexico,Veh. Accid-Auto
4/11/2017,Chihuahua,Mexico,Homicide
4/11/2017,Jalisco,Mexico,Other Accident
4/12/2017,Jalisco,Mexico,Other Accident
4/13/2017,Baja California Norte,Mexico,Other Accident
4/14/2017,Guerrero,Mexico,Homicide
4/16/2017,Michoacan,Mexico,Drowning
4/19/2017,Baja California Norte,Mexico,Homicide
4/19/2017,Sonora,Mexico,Suicide
4/21/2017,Baja California Sur,Mexico,Drowning
4/21/2017,Quintana Roo,Mexico,Drowning
4/26/2017,Jalisco,Mexico,Other Accident
4/28/2017,Zacatecas,Mexico,Veh. Accid-Auto
4/28/2017,Zacatecas,Mexico,Veh. Accid-Auto
4/29/2017,Baja California Norte,Mexico,Suicide
4/29/2017,Baja California Norte,Mexico,Drowning
4/29/2017,San Luis Potosi,Mexico,Veh. Accid-Motorcy.
4/30/2017,Nayarit,Mexico,Other Accident
5/3/2017,Michoacan,Mexico,Veh. Accid-Auto
5/4/2017,Jalisco,Mexico,Suicide
5/4/2017,Veracruz,Mexico,Homicide
5/7/2017,Baja California Norte,Mexico,Homicide
5/9/2017,Quintana Roo,Mexico,Drowning
5/9/2017,Sonora,Mexico,Homicide
5/12/2017,San Luis Potosi,Mexico,Veh. Accid-Auto
5/13/2017,Quintana Roo,Mexico,Drowning
5/14/2017,Jalisco,Mexico,Veh. Accid-Auto
5/14/2017,Quintana Roo,Mexico,Drowning
5/19/2017,Baja California Norte,Mexico,Homicide
5/19/2017,Baja California Norte,Mexico,Suicide
5/19/2017,Tamaulipas,Mexico,Veh. Accid-Motorcy.
5/22/2017,Baja California Norte,Mexico,Veh. Accid-Motorcy.
5/22/2017,Michoacan,Mexico,Other Accident
5/26/2017,Jalisco,Mexico,Veh. Accid-Auto
5/28/2017,Tamaulipas,Mexico,Veh. Accid-Auto
5/29/2017,Chihuahua,Mexico,Veh. Accid-Auto
5/29/2017,Quintana Roo,Mexico,Drowning
6/3/2017,Sonora,Mexico,Veh. Accid-Auto
6/3/2017,Sonora,Mexico,Veh. Accid-Auto
6/5/2017,Durango,Mexico,Veh. Accid-Auto
6/5/2017,Sonora,Mexico,Veh. Accid-Pedestr.
6/9/2017,Baja California,Mexico,Other Accident
6/9/2017,Tamaulipas,Mexico,Homicide
6/10/2017,Sonora,Mexico,Veh. Accid-Auto
6/10/2017,Sonora,Mexico,Veh. Accid-Auto
6/11/2017,Baja California Norte,Mexico,Suicide
6/12/2017,Baja California Sur,Mexico,Suicide
6/13/2017,Zacatecas,Mexico,Veh. Accid-Auto
6/14/2017,Puebla,Mexico,Homicide
6/14/2017,Yucatan,Mexico,Veh. Accid-Other
6/15/2017,Baja California Norte,Mexico,Homicide
6/15/2017,Chihuahua,Mexico,Homicide
6/16/2017,Sonora,Mexico,Maritime Accident
6/18/2017,Chiapas,Mexico,Suicide
6/18/2017,Jalisco,Mexico,Homicide
6/19/2017,Chihuahua,Mexico,Homicide
6/19/2017,Guanajuato,Mexico,Homicide
6/19/2017,Quintana Roo,Mexico,Drowning
6/21/2017,Ciudad Juarez,Mexico,Homicide
6/22/2017,Baja California Norte,Mexico,Veh. Accid-Auto
6/23/2017,Baja California,Mexico,Homicide
6/23/2017,Baja California,Mexico,Homicide
6/24/2017,Zacatecas,Mexico,Veh. Accid-Motorcy.
6/25/2017,Guanajuato,Mexico,Homicide
6/28/2017,Baja California,Mexico,Suicide
6/28/2017,Baja California,Mexico,Suicide
6/29/2017,Baja California Norte,Mexico,Veh. Accid-Auto
6/29/2017,Coahuila,Mexico,Homicide
7/1/2017,Playa Del Carmen -  Quintana Roo,Mexico,Veh. Accid-Auto
7/2/2017,Cuauhtemoc -  Chihuahua,Mexico,Other Accident
7/6/2017,Cozumel -  Quintana Roo,Mexico,Drowning
7/7/2017,Cancun -  Quintana Roo,Mexico,Suicide
7/9/2017,Tijuana -  Baja California,Mexico,Homicide
7/12/2017,Chemax -  Quintana Roo,Mexico,Veh. Accid-Auto
7/12/2017,Isla Mujeres -  Quintana Roo,Mexico,Suicide
7/13/2017,Huetamo -  Michoacan,Mexico,Veh. Accid-Auto
7/13/2017,Los Cabos -  Baja California Sur,Mexico,Drowning
7/16/2017,Ensenada -  Baja California,Mexico,Veh. Accid-Auto
7/16/2017,Valparaiso -  Zacatecas,Mexico,Veh. Accid-Auto
7/20/2017,Ciudad Juarez -  Chihuahua,Mexico,Homicide
7/22/2017,Reynosa -  Tamaulipas,Mexico,Homicide
7/25/2017,Atlacomulco -  State Of Mexico,Mexico,Veh. Accid-Auto
7/26/2017,Culiacan -  Sinaloa,Mexico,Homicide
7/29/2017,Tampico -  Tamaulipas,Mexico,Veh. Accid-Auto
8/1/2017,Akumal -  Quintana Roo,Mexico,Drowning
8/1/2017,Isla Mujeres -  Quintana Roo,Mexico,Drowning
8/2/2017,Pueblo Juarez -  Coquimatlan - Colima,Mexico,Homicide
8/5/2017,Ensenada -  Baja California,Mexico,Veh. Accid-Auto
8/6/2017,Cotija De La Paz -  Michoacan,Mexico,Drowning
8/8/2017,Armeria -  Colima,Mexico,Veh. Accid-Auto
8/17/2017,Teul Gonzalez -  Zacatecas,Mexico,Homicide
8/22/2017,Tijuana -  Baja California,Mexico,Homicide
8/23/2017,Nogales -  Sonora,Mexico,Suicide
8/27/2017,Cancun -  Quintana Roo,Mexico,Drowning
8/28/2017,Amecameca -  Puebla,Mexico,Veh. Accid-Auto
8/28/2017,Amecameca -  Puebla,Mexico,Veh. Accid-Auto
8/28/2017,Amecameca -  Puebla,Mexico,Veh. Accid-Auto
8/30/2017,Sabinas Hidalgo -  Nuevo Leon,Mexico,Veh. Accid-Auto
8/31/2017,Cerritos -  San Luis Potosi,Mexico,Veh. Accid-Auto
9/5/2017,Zapopan -  Jalisco,Mexico,Homicide
9/6/2017,Puerto Vallarta -  Jalisco,Mexico,Veh. Accid-Other
9/10/2017,Salvatierra -  Guanajuato,Mexico,Homicide
9/12/2017,Leon -  Guanajuato,Mexico,Homicide
9/13/2017,Cabo San Lucas -  Baja California Sur,Mexico,Other Accident
9/13/2017,Culiacan -  Sinaloa,Mexico,Homicide
9/15/2017,Bahia de Baderas - Nayarit,Mexico,Drowning
9/15/2017,Ensenada -  Baja California,Mexico,Veh. Accid-Auto
9/25/2017,Cuernavaca -  Morelos,Mexico,Veh. Accid-Auto
9/25/2017,Zapotlanejo -  Jalisco,Mexico,Veh. Accid-Auto
9/26/2017,Queretaro -  Queretaro,Mexico,Homicide
9/30/2017,Ensenada -  Baja California,Mexico,Veh. Accid-Auto
10/1/2017,Mexicali -  Baja California,Mexico,Veh. Accid-Motorcy.
10/2/2017,Ixtlahuacan de Los Membrillos -  Jalisco,Mexico,Veh. Accid-Auto
10/2/2017,Puerto Penasco -  Sonora,Mexico,Veh. Accid-Motorcy.
10/4/2017,Cozumel -  Quintana Roo,Mexico,Drowning
10/4/2017,La concepcion Coatipac -  Estado De Mexico,Mexico,Homicide
10/6/2017,Tijuana -  Baja California,Mexico,Veh. Accid-Motorcy.
10/7/2017,Playas De Rosarito -  Baja California,Mexico,Other Accident
10/8/2017,Nogales -  Sonora,Mexico,Veh. Accid-Auto
10/8/2017,Zamora -  Michoacan,Mexico,Homicide
10/9/2017,Hermosillo -  Sonora,Mexico,Veh. Accid-Other
10/11/2017,Cancun -  Quintana Roo,Mexico,Homicide
10/13/2017,Ciudad Juarez -  Chihuahua,Mexico,Homicide
10/17/2017,Cabo San Lucas -  Baja California Sur,Mexico,Drowning
10/17/2017,Ciudad Juarez -  Chihuahua,Mexico,Homicide
10/18/2017,Cozumel -  Quintana Roo,Mexico,Drowning
10/18/2017,La Paz -  Baja California Sur,Mexico,Homicide
10/21/2017,Zapopan -  Jalisco,Mexico,Homicide
10/22/2017,Cabo San Lucas -  Baja California Sur,Mexico,Drowning
10/22/2017,Cabo San Lucas -  Baja California Sur,Mexico,Drowning
10/22/2017,Tijuana -  Baja California,Mexico,Homicide
10/24/2017,San Jose del Cabo -  Baja California Sur,Mexico,Veh. Accid-Auto
10/28/2017,Ignacio Zaragoza -  Chihuahua,Mexico,Homicide
10/28/2017,Saltillo -  Coahuila,Mexico,Homicide
10/30/2017,Guadalajara -  Jalisco,Mexico,Suicide
11/3/2017,Cozumel -  Quintana Roo,Mexico,Drowning
11/4/2017,Cd Juarez -  Chihuahua,Mexico,Drug-Related
11/5/2017,Tijuana -  Baja California,Mexico,Homicide
11/7/2017,Puerto Vallarta -  Jalisco,Mexico,Veh. Accid-Auto
11/9/2017,La Huerta -  Jalisco,Mexico,Veh. Accid-Motorcy.
11/9/2017,Tijuana -  Baja California,Mexico,Homicide
11/9/2017,Tijuana -  Baja California,Mexico,Homicide
11/11/2017,Gomez Palacio -  Durango,Mexico,Veh. Accid-Pedestr.
11/12/2017,Pochutla -  Oaxaca,Mexico,Drowning
11/13/2017,Cancun -  Quintana Roo,Mexico,Unknown/Undetermined
11/14/2017,Cancun -  Quintana Roo,Mexico,Other Accident
11/15/2017,Montemorelos -  Nuevo Leon,Mexico,Homicide
11/18/2017,Zihuatanejo -  Guerrero,Mexico,Veh. Accid-Auto
11/19/2017,Ensenada -  Baja California,Mexico,Veh. Accid-Auto
11/19/2017,Yahualica De Gonzalez Gallo -  Jalisco,Mexico,Drowning
11/21/2017,Puebla -  Puebla,Mexico,Other Accident
11/23/2017,Ciudad Juarez -  Chihuahua,Mexico,Homicide
11/24/2017,Merida -  Yucatan,Mexico,Other Accident
11/24/2017,Sonoyta -  Sonora,Mexico,Veh. Accid-Other
11/29/2017,Cancun -  Quintana Roo,Mexico,Drowning
12/2/2017,Charcas -  San Luis Potosi,Mexico,Homicide
12/2/2017,Ciudad Juarez -  Chihuahua,Mexico,Homicide
12/3/2017,Ciudad Juarez -  Chihuahua,Mexico,Other Accident
12/9/2017,Ciudad Juarez -  Chihuahua,Mexico,Homicide
12/15/2017,Guadalajara -  Jalisco,Mexico,Other Accident
12/18/2017,Saltillo -  Coahuila,Mexico,Veh. Accid-Auto
12/19/2017,Quintana Roo,Mexico,Veh. Accid-Bus
12/19/2017,Quintana Roo,Mexico,Veh. Accid-Bus
12/19/2017,Quintana Roo,Mexico,Veh. Accid-Bus
12/19/2017,Quintana Roo,Mexico,Veh. Accid-Bus
12/19/2017,Quintana Roo,Mexico,Veh. Accid-Bus
12/19/2017,Quintana Roo,Mexico,Veh. Accid-Bus
12/19/2017,Quintana Roo,Mexico,Veh. Accid-Bus
12/19/2017,Quintana Roo,Mexico,Veh. Accid-Bus
12/27/2017,Jacona -  Michoacan,Mexico,Homicide
12/27/2017,Zihuatanejo -  Guerrero,Mexico,Unknown/Undetermined
12/28/2017,Ixtapa Zihuatanejo - Guerrero,Mexico,Homicide
12/31/2017,Tlajomulco De Zuniga -  Jalisco,Mexico,Homicide
1/1/2018,San Jose del Cabo -  Baja California Sur,Mexico,Veh. Accid-Auto
1/4/2018,Ciudad Juarez -  Chihuahua,Mexico,Homicide
1/6/2018,Ahome -  Sinaloa,Mexico,Homicide
1/8/2018,Guerrero -  Chihuahua,Mexico,Other Accident
1/8/2018,Tulum -  Quintana Roo,Mexico,Drowning
1/9/2018,Cancun -  Quintana Roo,Mexico,Undetermined/Unknown
1/9/2018,Ensenada -  Baja California,Mexico,Homicide
1/9/2018,Zacatecas -  Zacatecas,Mexico,Veh. Accid-Auto
1/10/2018,Ensenada -  Baja Califiornia ,Mexico,Drowning
1/10/2018,Puerto Vallarta -  Jalisco,Mexico,Suicide
1/11/2018,Ensenada -  Baja California,Mexico,Drowning
1/13/2018,Todo Santos -  Baja California Sur,Mexico,Suicide
1/20/2018,Ciudad de Mexico,Mexico,Other Accident
1/25/2018,Cabo San Lucas - Baja California Sur,Mexico,Veh. Accid-Pedestr.
1/25/2018,Tijuana - Baja California,Mexico,Homicide
1/26/2018,Reynosa - Tamaulipas,Mexico,Homicide
1/26/2018,Tijuana - Baja California,Mexico,Drug-Related
2/2/2018,Colima -  Colima,Mexico,Homicide
2/5/2018,Concordia - Sinaloa,Mexico,Homicide
2/5/2018,Puerto Penasco - Sonora,Mexico,Homicide
2/6/2018,San Luis Rio Colorado - Sonora,Mexico,Homicide
2/6/2018,Tijuana - Baja California,Mexico,Suicide
2/8/2018,Garcia - Nuevo Leon,Mexico,Suicide
2/10/2018,La Piedad - Michoacan,Mexico,Veh. Accid-Auto
2/10/2018,Nava - Coahuila,Mexico,Veh. Accid-Auto
2/10/2018,Tijuana - Baja California,Mexico,Homicide
2/11/2018,Durango - Durango,Mexico,Other Accident
2/11/2018,Puerto Penasco - Sonora,Mexico,Veh. Accid-Auto
2/11/2018,Tlachichuca - Puebla,Mexico,Other Accident
2/12/2018,Ciudad Juarez - Chihuahua,Mexico,Other Accident
2/12/2018,Tijuana - Baja California,Mexico,Homicide
2/14/2018,Tijuana - Baja California,Mexico,Homicide
2/15/2018,Nogales - Sonora,Mexico,Homicide
2/16/2018,Cancun - Quintana Roo,Mexico,Drowning
2/16/2018,Mazatlan - Sinaloa,Mexico,Suicide
2/16/2018,Mazatlan - Sinaloa,Mexico,Suicide
2/16/2018,Tonala - Jalisco,Mexico,Homicide
2/21/2018,Tijuana - Baja California,Mexico,Veh. Accid-Motorcy.
2/22/2018,Ocampo - Tamaulipas ,Mexico,Homicide
2/22/2018,Pochutla - Oaxaca,Mexico,Drowning
2/25/2018,Cabo San Lucas - Baja California Sur,Mexico,Drowning
2/27/2018,Caborca - Sonora,Mexico,Other Accident
2/28/2018,Ciudad Juarez - Chihuahua,Mexico,Homicide
2/28/2018,Cuauhtemoc - Chihuahua,Mexico,Homicide
3/2/2018,Guadalajara - Jalisco,Mexico,Suicide
3/6/2018,Atengo - Jalisco,Mexico,Homicide
3/6/2018,Ciudad Juarez - Chihuahua,Mexico,Homicide
3/8/2018,Cancun - Quintana Roo,Mexico,Homicide
3/8/2018,Ciudad Juarez - Chihuahua,Mexico,Suicide
3/10/2018,San Pedro Garza Garcia - Nuevo Leon,Mexico,Homicide
3/15/2018,Azcapotzalco - Ciudad De Mexico,Mexico,Other Accident
3/17/2018,Jerez -  Zacatecas,Mexico,Veh. Accid-Auto
3/18/2018,Aquila - Michoacan,Mexico,Drowning
3/20/2018, Yuriria - Guanajuato,Mexico,Homicide
3/20/2018,Tulum - Quintana Roo,Mexico,Other Accident
3/20/2018,Tulum - Quintana Roo,Mexico,Other Accident
3/20/2018,Tulum - Quintana Roo,Mexico,Other Accident
3/20/2018,Tulum - Quintana Roo,Mexico,Other Accident
3/25/2018,Tijuana - Baja California ,Mexico,Suicide
3/27/2018,Santa Isabel - Chihuahua,Mexico,Veh. Accid-Motorcy.
3/28/2018,Puerto Penasco - Sonora,Mexico,Veh. Accid-Auto
3/29/2018,Escuinapa - Sinaloa,Mexico,Veh. Accid-Auto
3/29/2018,Nuevo Vallarta - Nayarit,Mexico,Veh. Accid-Auto
3/29/2018,Tepatitlan de Morelos - Jalisco ,Mexico,Veh. Accid-Auto
3/31/2018,Rincon De Romos - Aguascalientes,Mexico,Veh. Accid-Auto
4/2/2018,Hermosillo - Sonora,Mexico,Suicide
4/2/2018,Reynosa - Tamaulipas,Mexico,Homicide
4/8/2018,Ciudad Juarez -  Chihuahua,Mexico,Homicide
4/11/2018,Zapopan -  Jalisco ,Mexico,Suicide
4/13/2018,Matehuala -  San Luis Potosi,Mexico,Veh. Accid-Auto
4/14/2018,Sabinas -  Coahuila,Mexico,Other Accident
4/15/2018,Nogales -  Sonora,Mexico,Homicide
4/18/2018,Sinaloa -  Sinaloa,Mexico,Veh. Accid-Auto
4/22/2018,Cancun -  Quintana Roo,Mexico,Other Accident
4/26/2018,Guadalajara -  Jalisco,Mexico,Veh. Accid-Pedestr.
5/3/2018,Cabo San Lucas -  Baja California Sur,Mexico,Other Accident
5/5/2018,Nueva Rosita -  Allende,Mexico,Veh. Accid-Auto
5/6/2018,Chapala -  Jalisco,Mexico,Suicide
5/7/2018,Ocotlan -  Jalisco,Mexico,Veh. Accid-Auto
5/7/2018,Ocotlan -  Jalisco,Mexico,Veh. Accid-Auto
5/12/2018,Tijuana -  Baja California,Mexico,Homicide
5/13/2018,Hermosillo -  Sonora,Mexico,Suicide
5/14/2018,Colima -  Colima,Mexico,Other Accident
5/20/2018,Sonoyta -  Sonora,Mexico,Homicide
5/21/2018,Cabo San Lucas -  Baja California Sur,Mexico,Drowning
5/21/2018,Tijuana -  Baja California,Mexico,Homicide
5/22/2018,Nogales -  Sonora,Mexico,Veh. Accid-Auto
